Sample1,Sample2,Distance
2973,5438,0.571793761
2973,5498,0.99453755
2973,5577,0.153725014
2973,5607,0.99453755
2973,5697,0.571793761
2973,5728,0.879243789
2973,5900,0.99453755
2973,6099,0.802381282
2973,6286,0.610225014
2973,6330,0.576468803
2973,6373,0.951431254
2973,6441,0.494931254
2973,6481,0.499606296
2973,6601,0.461175043
2973,6751,0.307450028
2973,6779,0.99453755
2973,6830,0.610225014
2985,4150,0.879243789
2985,4342,0.989862507
2985,4380,0.807056325
2985,4385,0.913
2985,5328,0.989862507
2985,5577,0.533362507
2985,5638,0.494931254
2985,6373,0.725518775
2985,6481,0.725518775
2985,6751,0.99453755
2985,6830,0.076862507
2989,3463,0.99453755
2989,4760,0.879243789
2989,5380,0.840812536
2989,5979,0.951431254
2991,3647,0.913
2991,3768,0.494931254
3005,3999,0.730193818
3018,3716,0.483837119
3018,6637,0.900473057
3026,3766,0.384312536
3026,4309,0.913
3026,4752,0.461175043
3026,5280,0.533362507
3030,5466,0.989862507
3040,3061,0.763950028
3040,3134,0.533362507
3040,3447,0.802381282
3040,3504,0.840812536
3040,3587,0.648656268
3040,4010,0.494931254
3040,4436,0.956106296
3040,4699,0.730193818
3040,5039,0.648656268
3040,5472,0
3040,6161,0.840812536
3045,4682,0.960781339
3045,6132,0.931090972
3061,3327,0.840812536
3061,3447,0.65333131
3061,3504,0.691762564
3061,3873,0.951431254
3061,5307,0.610225014
3061,5472,0.763950028
3061,6835,0.494931254
3061,6889,0.99453755
3080,5194,0.964170895
3086,5568,0.494931254
3088,3181,0.951431254
3088,3751,0.956106296
3088,3768,0.533362507
3088,4634,0.99453755
3088,5993,0.153725014
3088,6211,0.917675043
3093,5521,0.675591854
3099,3452,0.951431254
3099,4777,0.989862507
3099,5026,0.951431254
3106,3138,0.99453755
3106,3309,0.989862507
3106,3452,0.763950028
3106,3513,0.725518775
3106,4004,0.999212592
3106,4059,0.956106296
3106,4166,0.307450028
3106,4236,0.499606296
3106,4342,0.4565
3106,4777,0.802381282
3106,4810,0.614900057
3106,4932,0.610225014
3106,5026,0.687087521
3106,5128,0.956106296
3106,5163,0.422743789
3106,5328,0.4565
3106,5438,0.879243789
3106,5697,0.879243789
3106,6162,0.687087521
3106,6286,0.917675043
3106,6380,0.999212592
3106,6441,0.802381282
3106,6697,0.614900057
3106,6764,0.422743789
3121,3502,0.522014703
3134,3587,0.269018775
3134,3669,0.840812536
3134,4010,0.951431254
3134,4971,0.922350085
3134,5307,0.687087521
3134,5472,0.533362507
3134,6161,0.763950028
3134,6510,0.913
3138,3237,0.230587521
3138,3308,0.384312536
3138,3309,0.917675043
3138,3463,0.989862507
3138,3513,0.269018775
3138,3670,0.99453755
3138,3674,0.687087521
3138,3749,0.192156268
3138,3797,0.153725014
3138,4004,0.917675043
3138,4059,0.038431254
3138,4092,0.763950028
3138,4150,0.494931254
3138,4166,0.687087521
3138,4215,0.840812536
3138,4236,0.494931254
3138,4484,0.951431254
3138,4557,0.153725014
3138,4714,0.345881282
3138,4810,0.533362507
3138,4932,0.691762564
3138,5128,0.951431254
3138,5163,0.571793761
3138,5211,0.614900057
3138,5328,0.53803755
3138,5380,0.989862507
3138,5438,0.115293761
3138,5498,0.307450028
3138,5577,0.840812536
3138,5621,0.648656268
3138,5630,0.571793761
3138,5638,0.879243789
3138,5697,0.115293761
3138,5728,0.192156268
3138,5730,0.614900057
3138,5900,0.307450028
3138,6099,0.115293761
3138,6286,0.076862507
3138,6330,0.802381282
3138,6373,0.648656268
3138,6380,0.917675043
3138,6441,0.192156268
3138,6491,0.384312536
3138,6601,0.687087521
3138,6697,0.533362507
3138,6729,0.422743789
3138,6751,0.533362507
3138,6764,0.571793761
3138,6959,0.53803755
3176,4437,0.115293761
3176,6149,0.979221562
3176,6605,0.327230333
3181,3647,0.610225014
3181,3768,0.571793761
3181,4634,0.956106296
3181,6211,0.956106296
3198,5545,0.802381282
3198,6080,0.571793761
3202,4271,0.997958039
3202,5631,0.813931319
3202,6033,0.585997859
3237,3308,0.153725014
3237,3513,0.499606296
3237,3670,0.763950028
3237,3674,0.4565
3237,3749,0.038431254
3237,3797,0.076862507
3237,4004,0.687087521
3237,4059,0.269018775
3237,4092,0.533362507
3237,4150,0.725518775
3237,4166,0.917675043
3237,4236,0.725518775
3237,4319,0.956106296
3237,4557,0.076862507
3237,4714,0.115293761
3237,4810,0.610225014
3237,4932,0.922350085
3237,5163,0.802381282
3237,5211,0.384312536
3237,5279,0.802381282
3237,5328,0.768625071
3237,5438,0.345881282
3237,5498,0.076862507
3237,5553,0.879243789
3237,5607,0.989862507
3237,5621,0.494931254
3237,5630,0.571793761
3237,5697,0.345881282
3237,5728,0.038431254
3237,5730,0.384312536
3237,5900,0.076862507
3237,6099,0.115293761
3237,6286,0.307450028
3237,6330,0.571793761
3237,6373,0.879243789
3237,6380,0.687087521
3237,6441,0.422743789
3237,6491,0.153725014
3237,6601,0.4565
3237,6697,0.610225014
3237,6729,0.192156268
3237,6751,0.610225014
3237,6764,0.802381282
3237,6779,0.989862507
3237,6959,0.307450028
3254,3751,0.494931254
3254,3977,0.115293761
3254,4389,0.99453755
3254,5942,0.687087521
3254,6528,0.913
3290,4473,0.687087521
3290,4830,0.99453755
3294,3398,0.783730333
3294,5555,0.654460665
3297,3324,0.956106296
3297,4075,0.4565
3297,4488,0.840812536
3297,5016,0.99453755
3297,5158,0.494931254
3297,5446,0.494931254
3297,5565,0.192156268
3297,5654,0.956106296
3297,5774,0.038431254
3297,5864,0.951431254
3297,6088,0.461175043
3297,6259,0.840812536
3297,6480,0.533362507
3297,6483,0.763950028
3297,6487,0.951431254
3297,6754,0.763950028
3297,6923,0.913
3306,4078,0.763950028
3308,3494,0.917675043
3308,3513,0.65333131
3308,3569,0.951431254
3308,3670,0.610225014
3308,3674,0.610225014
3308,3749,0.192156268
3308,3797,0.230587521
3308,4004,0.533362507
3308,4059,0.422743789
3308,4086,0.951431254
3308,4092,0.533362507
3308,4125,0.951431254
3308,4150,0.879243789
3308,4236,0.879243789
3308,4319,0.802381282
3308,4380,0.951431254
3308,4469,0.917675043
3308,4533,0.956106296
3308,4557,0.230587521
3308,4714,0.038431254
3308,4810,0.763950028
3308,5163,0.956106296
3308,5211,0.230587521
3308,5279,0.648656268
3308,5328,0.922350085
3308,5438,0.499606296
3308,5498,0.076862507
3308,5553,0.725518775
3308,5607,0.989862507
3308,5621,0.648656268
3308,5630,0.725518775
3308,5697,0.499606296
3308,5728,0.192156268
3308,5730,0.230587521
3308,5770,0.913
3308,5900,0.076862507
3308,6099,0.269018775
3308,6286,0.461175043
3308,6330,0.494931254
3308,6352,0.913
3308,6380,0.533362507
3308,6441,0.576468803
3308,6491,0
3308,6601,0.610225014
3308,6697,0.763950028
3308,6729,0.038431254
3308,6751,0.763950028
3308,6764,0.956106296
3308,6779,0.989862507
3308,6959,0.153725014
3309,3513,0.648656268
3309,4059,0.879243789
3309,4215,0.533362507
3309,4932,0.687087521
3309,5128,0.879243789
3309,5328,0.533362507
3309,5438,0.802381282
3309,5577,0.989862507
3309,5630,0.576468803
3309,5638,0.951431254
3309,5697,0.802381282
3309,6286,0.840812536
3309,6441,0.725518775
3320,4347,0.956106296
3320,5093,0.192156268
3324,3421,0.802381282
3324,3720,0.879243789
3324,4056,0.648656268
3324,4075,0.499606296
3324,4226,0.687087521
3324,4456,0.763950028
3324,4477,0.533362507
3324,4488,0.115293761
3324,4639,0.802381282
3324,5016,0.038431254
3324,5385,0.269018775
3324,5514,0.533362507
3324,5565,0.763950028
3324,5654,0
3324,5751,0.533362507
3324,5774,0.917675043
3324,5864,0.917675043
3324,6088,0.494931254
3324,6259,0.115293761
3324,6480,0.576468803
3324,6483,0.807056325
3324,6487,0.917675043
3324,6582,0.461175043
3324,6754,0.807056325
3324,6806,0.494931254
3324,6923,0.956106296
3327,3593,0.913
3327,3873,0.879243789
3345,3447,0.614900057
3345,3504,0.576468803
3345,4699,0.687087521
3345,4971,0.951431254
3345,5860,0.571793761
3345,5899,0.115293761
3370,4913,0.174004901
3371,3452,0.989862507
3371,4015,0.845487578
3371,4625,0.494931254
3371,5026,0.913
3371,5626,0.840812536
3371,6222,0.956106296
3371,6830,0.989862507
3384,3720,0.610225014
3384,4226,0.956106296
3384,4410,0.571793761
3384,4477,0.648656268
3384,4639,0.533362507
3384,5385,0.913
3384,5514,0.802381282
3384,5716,0.576468803
3384,5751,0.802381282
3384,6806,0.687087521
3384,7008,0.951431254
3418,4084,0.99453755
3418,5945,0.989862507
3421,3677,0.53803755
3421,4075,0.610225014
3421,4456,0.038431254
3421,4477,0.422743789
3421,4488,0.687087521
3421,4529,0.345881282
3421,5016,0.840812536
3421,5109,0.917675043
3421,5158,0.571793761
3421,5565,0.951431254
3421,5654,0.802381282
3421,6229,0.571793761
3421,6259,0.687087521
3421,6480,0.687087521
3421,6483,0.917675043
3421,6487,0.115293761
3421,6652,0.956106296
3421,6754,0.917675043
3421,6806,0.384312536
3421,6914,0.345881282
3421,6923,0.153725014
3447,3504,0.038431254
3447,4699,0.840812536
3447,5307,0.956106296
3447,5472,0.802381282
3447,5899,0.499606296
3447,6161,0.951431254
3447,6889,0.571793761
3450,4206,0.951431254
3450,4947,0.687087521
3450,5133,0.999212592
3452,3513,0.951431254
3452,3569,0.65333131
3452,3674,0.917675043
3452,4086,0.576468803
3452,4092,0.99453755
3452,4125,0.576468803
3452,4150,0.648656268
3452,4166,0.4565
3452,4236,0.648656268
3452,4342,0.307450028
3452,4777,0.038431254
3452,4810,0.763950028
3452,5026,0.076862507
3452,5042,0.99453755
3452,5163,0.571793761
3452,5577,0.610225014
3452,6162,0.989862507
3452,6352,0.614900057
3452,6441,0.951431254
3452,6481,0.956106296
3452,6601,0.917675043
3452,6697,0.763950028
3452,6751,0.763950028
3452,6764,0.571793761
3452,6779,0.53803755
3463,4059,0.951431254
3463,4385,0.384312536
3463,4513,0.648656268
3463,4625,0.648656268
3463,5380,0.153725014
3463,5438,0.951431254
3463,5638,0.802381282
3463,5668,0.494931254
3463,5697,0.951431254
3463,6222,0.725518775
3463,6286,0.913
3463,6373,0.571793761
3490,6430,0.730193818
3490,6615,0.845487578
3490,7022,0.307450028
3494,3569,0.879243789
3494,3670,0.307450028
3494,4004,0.384312536
3494,4086,0.956106296
3494,4125,0.956106296
3494,4179,0.610225014
3494,4236,0.883918832
3494,4469,0
3494,4533,0.951431254
3494,4714,0.956106296
3494,4810,0.768625071
3494,5163,0.960781339
3494,5211,0.687087521
3494,5498,0.99453755
3494,5730,0.687087521
3494,5770,0.917675043
3494,5900,0.99453755
3494,6352,0.917675043
3494,6380,0.384312536
3494,6491,0.917675043
3494,6697,0.768625071
3494,6729,0.879243789
3494,6764,0.960781339
3494,6779,0.99453755
3494,6959,0.763950028
3499,4836,0.859778521
3504,4699,0.802381282
3504,5307,0.99453755
3504,5472,0.840812536
3504,5899,0.461175043
3504,6161,0.913
3504,6889,0.610225014
3513,3674,0.956106296
3513,3749,0.461175043
3513,3797,0.422743789
3513,4059,0.230587521
3513,4150,0.687087521
3513,4166,0.494931254
3513,4215,0.571793761
3513,4236,0.687087521
3513,4557,0.422743789
3513,4714,0.614900057
3513,4777,0.989862507
3513,4810,0.802381282
3513,4932,0.422743789
3513,5026,0.951431254
3513,5163,0.610225014
3513,5211,0.883918832
3513,5328,0.269018775
3513,5438,0.153725014
3513,5498,0.576468803
3513,5577,0.571793761
3513,5621,0.917675043
3513,5630,0.840812536
3513,5638,0.610225014
3513,5697,0.153725014
3513,5728,0.461175043
3513,5730,0.883918832
3513,5900,0.576468803
3513,6099,0.384312536
3513,6162,0.951431254
3513,6286,0.192156268
3513,6373,0.533362507
3513,6441,0.076862507
3513,6481,0.917675043
3513,6491,0.65333131
3513,6601,0.956106296
3513,6697,0.802381282
3513,6729,0.691762564
3513,6751,0.802381282
3513,6764,0.610225014
3513,6959,0.807056325
3526,3622,0.978514703
3531,6309,0.913
3569,3670,0.571793761
3569,3674,0.648656268
3569,4004,0.494931254
3569,4086,0.076862507
3569,4092,0.571793761
3569,4125,0.076862507
3569,4150,0.917675043
3569,4236,0.917675043
3569,4342,0.960781339
3569,4380,0.989862507
3569,4469,0.879243789
3569,4714,0.989862507
3569,4777,0.614900057
3569,4802,0.951431254
3569,4810,0.802381282
3569,5026,0.730193818
3569,5042,0.571793761
3569,5163,0.99453755
3569,5770,0.951431254
3569,6330,0.533362507
3569,6352,0.038431254
3569,6380,0.494931254
3569,6491,0.951431254
3569,6601,0.648656268
3569,6697,0.802381282
3569,6729,0.913
3569,6751,0.802381282
3569,6764,0.99453755
3569,6779,0.115293761
3587,3669,0.571793761
3587,3873,0.989862507
3587,5307,0.494931254
3587,5472,0.648656268
3593,3873,0.879243789
3598,6219,0.826119961
3628,3684,0.076862507
3628,3800,0.763950028
3628,5385,0.956106296
3628,6088,0.807056325
3628,6582,0.763950028
3632,3784,0.27175
3647,3768,0.951431254
3666,6625,0.461175043
3669,3873,0.494931254
3669,4010,0.802381282
3669,5039,0.956106296
3669,6510,0.840812536
3670,3749,0.802381282
3670,3797,0.840812536
3670,4004,0.076862507
3670,4086,0.648656268
3670,4125,0.648656268
3670,4166,0.768625071
3670,4179,0.610225014
3670,4230,0.879243789
3670,4236,0.576468803
3670,4469,0.307450028
3670,4557,0.840812536
3670,4714,0.648656268
3670,4810,0.461175043
3670,5163,0.65333131
3670,5211,0.533362507
3670,5279,0.951431254
3670,5498,0.687087521
3670,5532,0.951431254
3670,5728,0.802381282
3670,5730,0.533362507
3670,5770,0.610225014
3670,5900,0.687087521
3670,6099,0.879243789
3670,6352,0.610225014
3670,6380,0.076862507
3670,6491,0.610225014
3670,6697,0.461175043
3670,6729,0.571793761
3670,6764,0.65333131
3670,6779,0.687087521
3670,6959,0.4565
3674,3749,0.494931254
3674,3797,0.533362507
3674,3846,0.802381282
3674,4059,0.725518775
3674,4086,0.571793761
3674,4092,0.076862507
3674,4125,0.571793761
3674,4150,0.269018775
3674,4380,0.571793761
3674,4484,0.725518775
3674,4557,0.533362507
3674,4714,0.571793761
3674,4777,0.879243789
3674,5026,0.99453755
3674,5042,0.989862507
3674,5211,0.840812536
3674,5438,0.802381282
3674,5498,0.533362507
3674,5577,0.614900057
3674,5607,0.533362507
3674,5621,0.951431254
3674,5697,0.802381282
3674,5728,0.494931254
3674,5730,0.840812536
3674,5900,0.533362507
3674,6099,0.571793761
3674,6286,0.763950028
3674,6330,0.115293761
3674,6352,0.610225014
3674,6441,0.879243789
3674,6481,0.960781339
3674,6491,0.610225014
3674,6601,0
3674,6729,0.648656268
3674,6751,0.153725014
3674,6779,0.533362507
3674,6959,0.763950028
3677,3911,0.913
3677,4075,0.840812536
3677,4456,0.576468803
3677,4477,0.960781339
3677,4529,0.192156268
3677,5158,0.879243789
3677,6480,0.763950028
3677,6483,0.533362507
3677,6487,0.422743789
3677,6652,0.494931254
3677,6754,0.533362507
3677,6806,0.922350085
3677,6914,0.192156268
3677,6923,0.384312536
3684,3800,0.840812536
3684,5385,0.879243789
3684,5565,0.999212592
3684,6088,0.730193818
3684,6582,0.687087521
3716,6637,0.66841662
3716,7020,0.89887695
3720,4226,0.65333131
3720,4488,0.99453755
3720,4639,0.076862507
3720,4782,0.687087521
3720,5016,0.840812536
3720,5385,0.610225014
3720,5514,0.499606296
3720,5654,0.879243789
3720,5716,0.879243789
3720,5751,0.499606296
3720,6032,0.494931254
3720,6259,0.99453755
3720,6582,0.494931254
3741,4075,0.956106296
3741,4473,0.802381282
3741,5446,0.917675043
3741,6480,0.879243789
3741,6483,0.648656268
3741,6652,0.610225014
3741,6754,0.648656268
3749,3797,0.038431254
3749,4004,0.725518775
3749,4059,0.230587521
3749,4092,0.571793761
3749,4150,0.687087521
3749,4166,0.879243789
3749,4230,0.989862507
3749,4236,0.687087521
3749,4319,0.99453755
3749,4557,0.038431254
3749,4714,0.153725014
3749,4810,0.571793761
3749,4932,0.883918832
3749,5163,0.763950028
3749,5211,0.422743789
3749,5279,0.840812536
3749,5328,0.730193818
3749,5438,0.307450028
3749,5498,0.115293761
3749,5553,0.917675043
3749,5621,0.4565
3749,5630,0.533362507
3749,5697,0.307450028
3749,5728,0
3749,5730,0.422743789
3749,5900,0.115293761
3749,6099,0.076862507
3749,6286,0.269018775
3749,6330,0.610225014
3749,6373,0.840812536
3749,6380,0.725518775
3749,6441,0.384312536
3749,6491,0.192156268
3749,6601,0.494931254
3749,6697,0.571793761
3749,6729,0.230587521
3749,6751,0.571793761
3749,6764,0.763950028
3749,6959,0.345881282
3751,3977,0.610225014
3751,4634,0.951431254
3751,5993,0.802381282
3751,6528,0.494931254
3753,4058,0.917675043
3766,4752,0.076862507
3766,5280,0.917675043
3768,4634,0.614900057
3768,5993,0.687087521
3768,6141,0.956106296
3772,6128,0.754075647
3797,4004,0.763950028
3797,4059,0.192156268
3797,4092,0.610225014
3797,4150,0.648656268
3797,4166,0.840812536
3797,4215,0.99453755
3797,4230,0.951431254
3797,4236,0.648656268
3797,4557,0
3797,4714,0.192156268
3797,4810,0.533362507
3797,4932,0.845487578
3797,5163,0.725518775
3797,5211,0.461175043
3797,5279,0.879243789
3797,5328,0.691762564
3797,5380,0.989862507
3797,5438,0.269018775
3797,5498,0.153725014
3797,5553,0.956106296
3797,5577,0.99453755
3797,5621,0.494931254
3797,5630,0.494931254
3797,5697,0.269018775
3797,5728,0.038431254
3797,5730,0.461175043
3797,5900,0.153725014
3797,6099,0.038431254
3797,6286,0.230587521
3797,6330,0.648656268
3797,6373,0.802381282
3797,6380,0.763950028
3797,6441,0.345881282
3797,6491,0.230587521
3797,6601,0.533362507
3797,6697,0.533362507
3797,6729,0.269018775
3797,6751,0.533362507
3797,6764,0.725518775
3797,6959,0.384312536
3816,5333,0.648656268
3816,5473,0.879243789
3816,6430,0.610225014
3816,6625,0.687087521
3816,7000,0.648656268
3819,6730,0.7826
3846,4059,0.989862507
3846,4092,0.879243789
3846,4150,0.533362507
3846,4484,0.533362507
3846,4777,0.989862507
3846,5042,0.879243789
3846,5438,0.913
3846,5577,0.725518775
3846,5607,0.422743789
3846,5697,0.913
3846,6286,0.951431254
3846,6330,0.917675043
3846,6441,0.989862507
3846,6601,0.802381282
3846,6751,0.648656268
3873,5307,0.571793761
3873,6510,0.345881282
3896,6072,0.610225014
3911,5158,0.879243789
3917,6612,0.494931254
3963,4633,0.494931254
3963,6604,0.494931254
3963,7008,0.99453755
3977,5942,0.802381282
3997,5413,0.853312309
4004,4059,0.956106296
4004,4086,0.571793761
4004,4125,0.571793761
4004,4166,0.691762564
4004,4179,0.687087521
4004,4230,0.802381282
4004,4236,0.499606296
4004,4469,0.384312536
4004,4557,0.763950028
4004,4714,0.571793761
4004,4810,0.384312536
4004,5128,0.956106296
4004,5163,0.576468803
4004,5211,0.610225014
4004,5498,0.610225014
4004,5728,0.725518775
4004,5730,0.610225014
4004,5770,0.533362507
4004,5900,0.610225014
4004,6099,0.802381282
4004,6286,0.99453755
4004,6352,0.533362507
4004,6380,0
4004,6491,0.533362507
4004,6697,0.384312536
4004,6729,0.494931254
4004,6764,0.576468803
4004,6779,0.610225014
4004,6959,0.533362507
4006,7006,0.461175043
4010,4436,0.461175043
4010,5039,0.153725014
4010,5472,0.494931254
4010,6510,0.951431254
4015,4952,0.725518775
4015,5532,0.494931254
4015,5626,0.917675043
4015,6222,0.802381282
4056,4488,0.763950028
4056,4782,0.917675043
4056,5016,0.610225014
4056,5109,0.533362507
4056,5385,0.533362507
4056,5654,0.648656268
4056,6032,0.648656268
4056,6229,0.879243789
4056,6259,0.763950028
4056,6582,0.725518775
4058,5648,0.763950028
4059,4092,0.802381282
4059,4150,0.4565
4059,4166,0.648656268
4059,4215,0.802381282
4059,4236,0.4565
4059,4484,0.913
4059,4557,0.192156268
4059,4714,0.384312536
4059,4810,0.571793761
4059,4932,0.65333131
4059,5128,0.913
4059,5163,0.533362507
4059,5211,0.65333131
4059,5328,0.499606296
4059,5438,0.076862507
4059,5498,0.345881282
4059,5577,0.802381282
4059,5621,0.687087521
4059,5630,0.610225014
4059,5638,0.840812536
4059,5697,0.076862507
4059,5728,0.230587521
4059,5730,0.65333131
4059,5900,0.345881282
4059,6099,0.153725014
4059,6286,0.038431254
4059,6330,0.840812536
4059,6373,0.610225014
4059,6380,0.956106296
4059,6441,0.153725014
4059,6491,0.422743789
4059,6601,0.725518775
4059,6697,0.571793761
4059,6729,0.461175043
4059,6751,0.571793761
4059,6764,0.533362507
4059,6959,0.576468803
4075,4226,0.725518775
4075,4456,0.648656268
4075,4488,0.384312536
4075,4529,0.648656268
4075,5016,0.53803755
4075,5158,0.951431254
4075,5385,0.768625071
4075,5446,0.951431254
4075,5514,0.879243789
4075,5565,0.648656268
4075,5654,0.499606296
4075,5751,0.879243789
4075,5774,0.494931254
4075,5864,0.494931254
4075,6088,0.917675043
4075,6259,0.384312536
4075,6480,0.076862507
4075,6483,0.307450028
4075,6487,0.494931254
4075,6582,0.960781339
4075,6754,0.307450028
4075,6806,0.99453755
4075,6867,0.989862507
4075,6914,0.648656268
4075,6923,0.4565
4086,4092,0.494931254
4086,4125,0
4086,4150,0.840812536
4086,4236,0.840812536
4086,4342,0.883918832
4086,4380,0.913
4086,4469,0.956106296
4086,4714,0.913
4086,4777,0.53803755
4086,4802,0.951431254
4086,4810,0.725518775
4086,5026,0.65333131
4086,5042,0.494931254
4086,5163,0.917675043
4086,5498,0.951431254
4086,5607,0.951431254
4086,5770,0.951431254
4086,5900,0.951431254
4086,6330,0.4565
4086,6352,0.038431254
4086,6380,0.571793761
4086,6491,0.951431254
4086,6601,0.571793761
4086,6697,0.725518775
4086,6729,0.989862507
4086,6751,0.725518775
4086,6764,0.917675043
4086,6779,0.038431254
4092,4125,0.494931254
4092,4150,0.345881282
4092,4380,0.494931254
4092,4484,0.802381282
4092,4557,0.610225014
4092,4714,0.494931254
4092,4777,0.956106296
4092,5042,0.913
4092,5211,0.763950028
4092,5438,0.879243789
4092,5498,0.4565
4092,5577,0.691762564
4092,5607,0.4565
4092,5697,0.879243789
4092,5728,0.571793761
4092,5730,0.763950028
4092,5900,0.4565
4092,6099,0.648656268
4092,6286,0.840812536
4092,6330,0.038431254
4092,6352,0.533362507
4092,6441,0.956106296
4092,6491,0.533362507
4092,6601,0.076862507
4092,6729,0.571793761
4092,6751,0.230587521
4092,6779,0.4565
4092,6959,0.687087521
4125,4150,0.840812536
4125,4236,0.840812536
4125,4342,0.883918832
4125,4380,0.913
4125,4469,0.956106296
4125,4714,0.913
4125,4777,0.53803755
4125,4802,0.951431254
4125,4810,0.725518775
4125,5026,0.65333131
4125,5042,0.494931254
4125,5163,0.917675043
4125,5498,0.951431254
4125,5607,0.951431254
4125,5770,0.951431254
4125,5900,0.951431254
4125,6330,0.4565
4125,6352,0.038431254
4125,6380,0.571793761
4125,6491,0.951431254
4125,6601,0.571793761
4125,6697,0.725518775
4125,6729,0.989862507
4125,6751,0.725518775
4125,6764,0.917675043
4125,6779,0.038431254
4132,5935,0.917675043
4150,4236,0.913
4150,4342,0.956106296
4150,4380,0.840812536
4150,4484,0.4565
4150,4557,0.648656268
4150,4714,0.840812536
4150,4777,0.610225014
4150,5026,0.725518775
4150,5163,0.989862507
4150,5328,0.956106296
4150,5438,0.533362507
4150,5498,0.802381282
4150,5577,0.345881282
4150,5607,0.802381282
4150,5697,0.533362507
4150,5728,0.687087521
4150,5900,0.802381282
4150,6099,0.610225014
4150,6286,0.494931254
4150,6330,0.384312536
4150,6352,0.879243789
4150,6441,0.610225014
4150,6481,0.691762564
4150,6491,0.879243789
4150,6601,0.269018775
4150,6729,0.917675043
4150,6751,0.115293761
4150,6764,0.989862507
4150,6779,0.802381282
4150,6830,0.802381282
4166,4230,0.802381282
4166,4236,0.192156268
4166,4342,0.763950028
4166,4557,0.840812536
4166,4625,0.951431254
4166,4777,0.494931254
4166,4810,0.307450028
4166,4932,0.917675043
4166,5026,0.533362507
4166,5128,0.648656268
4166,5163,0.115293761
4166,5328,0.763950028
4166,5438,0.571793761
4166,5498,0.99453755
4166,5697,0.571793761
4166,5728,0.879243789
4166,5900,0.99453755
4166,6099,0.802381282
4166,6162,0.533362507
4166,6286,0.610225014
4166,6373,0.951431254
4166,6380,0.691762564
4166,6441,0.494931254
4166,6697,0.307450028
4166,6764,0.115293761
4166,6779,0.99453755
4179,4319,0.951431254
4179,4469,0.610225014
4179,5128,0.730193818
4179,5211,0.989862507
4179,5553,0.494931254
4179,5730,0.989862507
4179,5770,0.763950028
4179,6380,0.687087521
4215,4230,0.956106296
4215,4484,0.802381282
4215,4557,0.99453755
4215,4932,0.763950028
4215,5279,0.960781339
4215,5328,0.610225014
4215,5438,0.725518775
4215,5577,0.913
4215,5630,0.956106296
4215,5638,0.951431254
4215,5697,0.725518775
4215,6099,0.956106296
4215,6162,0.533362507
4215,6286,0.763950028
4215,6441,0.648656268
4222,6652,0.956106296
4226,4456,0.989862507
4226,4473,0.879243789
4226,4488,0.571793761
4226,4639,0.576468803
4226,5016,0.725518775
4226,5385,0.956106296
4226,5514,0.153725014
4226,5565,0.989862507
4226,5654,0.687087521
4226,5751,0.153725014
4226,6259,0.571793761
4226,6480,0.802381282
4230,4236,0.610225014
4230,4557,0.951431254
4230,4810,0.494931254
4230,5128,0.610225014
4230,5163,0.687087521
4230,5279,0.917675043
4230,5630,0.913
4230,5728,0.989862507
4230,5770,0.269018775
4230,6099,0.913
4230,6162,0.422743789
4230,6380,0.802381282
4230,6697,0.494931254
4230,6764,0.687087521
4236,4342,0.956106296
4236,4469,0.883918832
4236,4557,0.648656268
4236,4714,0.840812536
4236,4777,0.610225014
4236,4810,0.115293761
4236,5026,0.725518775
4236,5128,0.4565
4236,5163,0.076862507
4236,5328,0.956106296
4236,5438,0.533362507
4236,5498,0.802381282
4236,5697,0.533362507
4236,5728,0.687087521
4236,5770,0.879243789
4236,5900,0.802381282
4236,6099,0.610225014
4236,6162,0.725518775
4236,6286,0.494931254
4236,6352,0.879243789
4236,6380,0.499606296
4236,6441,0.610225014
4236,6491,0.879243789
4236,6697,0.115293761
4236,6729,0.917675043
4236,6764,0.076862507
4236,6779,0.802381282
4257,4730,0.648656268
4309,5280,0.533362507
4319,4533,0.610225014
4319,4714,0.840812536
4319,5211,0.571793761
4319,5279,0.153725014
4319,5498,0.879243789
4319,5553,0.533362507
4319,5728,0.99453755
4319,5730,0.571793761
4319,5770,0.802381282
4319,5900,0.879243789
4319,6491,0.802381282
4319,6729,0.763950028
4319,6959,0.648656268
4320,5133,0.115293761
4335,4990,0.644225202
4342,4777,0.345881282
4342,5026,0.230587521
4342,5163,0.879243789
4342,5328,0.913
4342,5577,0.610225014
4342,6352,0.922350085
4342,6481,0.648656268
4342,6764,0.879243789
4342,6779,0.845487578
4347,5093,0.763950028
4366,4380,0.989862507
4366,4513,0.610225014
4366,4952,0.913
4366,5607,0.951431254
4380,4714,0.913
4380,5498,0.951431254
4380,5607,0.951431254
4380,5900,0.951431254
4380,6330,0.4565
4380,6352,0.951431254
4380,6373,0.99453755
4380,6491,0.951431254
4380,6601,0.571793761
4380,6729,0.989862507
4380,6751,0.725518775
4380,6779,0.951431254
4380,6830,0.730193818
4385,4625,0.648656268
4385,5328,0.989862507
4385,5380,0.53803755
4385,5638,0.494931254
4385,5668,0.879243789
4385,6243,0.951431254
4385,6373,0.725518775
4385,6830,0.989862507
4389,6501,0.951431254
4410,4477,0.989862507
4410,6604,0.879243789
4410,7008,0.610225014
4417,5942,0.494931254
4417,6599,0.879243789
4417,6969,0.879243789
4436,4538,0.917675043
4436,4699,0.687087521
4436,5039,0.307450028
4436,5472,0.956106296
4436,6886,0.614900057
4437,6149,0.8913
